entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_pct,pnl_points,candles_held,win
2024-01-02 09:15:00+05:30,1296.0,2024-01-02 09:35:00+05:30,1302.4799999999998,profit_target,0.4999999999999839,6.479999999999791,4,1
2024-01-02 09:45:00+05:30,1301.0,2024-01-02 09:55:00+05:30,1297.097,stop_loss,-0.30000000000000154,-3.90300000000002,2,0
2024-01-02 10:00:00+05:30,1297.7,2024-01-02 10:20:00+05:30,1293.8069,stop_loss,-0.3000000000000003,-3.893100000000004,4,0
2024-01-02 10:35:00+05:30,1291.9,2024-01-02 11:05:00+05:30,1288.0243,stop_loss,-0.300000000000004,-3.8757000000000517,6,0
2024-01-02 11:10:00+05:30,1289.25,2024-01-02 12:50:00+05:30,1294.0,max_holding,0.3684312584836145,4.75,20,1
2024-01-02 13:00:00+05:30,1291.0,2024-01-02 14:10:00+05:30,1297.455,profit_target,0.4999999999999944,6.454999999999927,14,1
2024-01-02 14:15:00+05:30,1297.0,2024-01-02 14:40:00+05:30,1303.485,profit_target,0.4999999999999923,6.4849999999999,5,1
2024-01-03 09:15:00+05:30,1311.8,2024-01-03 09:35:00+05:30,1307.8645999999999,stop_loss,-0.30000000000000554,-3.9354000000000724,4,0
2024-01-03 09:40:00+05:30,1307.1,2024-01-03 10:15:00+05:30,1303.1787,stop_loss,-0.299999999999998,-3.921299999999974,7,0
2024-01-03 10:20:00+05:30,1302.1,2024-01-03 12:00:00+05:30,1302.1,max_holding,0.0,0.0,20,0
2024-01-03 14:20:00+05:30,1300.2,2024-01-03 15:00:00+05:30,1296.2994,stop_loss,-0.2999999999999954,-3.9005999999999403,8,0
2024-01-04 09:15:00+05:30,1290.7,2024-01-04 09:35:00+05:30,1297.1535,profit_target,0.4999999999999883,6.453499999999849,4,1
2024-01-04 09:40:00+05:30,1297.75,2024-01-04 11:20:00+05:30,1298.45,max_holding,0.053939510691585084,0.7000000000000455,20,1
2024-01-04 14:20:00+05:30,1297.15,2024-01-04 15:15:00+05:30,1298.8,eod,0.12720194272056923,1.6499999999998636,11,1
2024-01-05 09:15:00+05:30,1303.8,2024-01-05 09:30:00+05:30,1299.8886,stop_loss,-0.29999999999999677,-3.911399999999958,3,0
2024-01-05 09:35:00+05:30,1300.6,2024-01-05 10:35:00+05:30,1307.1029999999998,profit_target,0.49999999999999456,6.502999999999929,12,1
2024-01-05 10:40:00+05:30,1307.0,2024-01-05 11:15:00+05:30,1303.079,stop_loss,-0.30000000000000376,-3.921000000000049,7,0
2024-01-05 13:55:00+05:30,1301.1,2024-01-05 15:15:00+05:30,1303.3,eod,0.16908769502728813,2.2000000000000455,16,1
2024-01-08 09:15:00+05:30,1312.7,2024-01-08 09:30:00+05:30,1308.7619,stop_loss,-0.3000000000000058,-3.9381000000000768,3,0
2024-01-08 09:35:00+05:30,1308.85,2024-01-08 09:45:00+05:30,1304.92345,stop_loss,-0.2999999999999929,-3.9265499999999065,2,0
2024-01-08 09:50:00+05:30,1308.5,2024-01-08 11:05:00+05:30,1304.5745,stop_loss,-0.3000000000000043,-3.9255000000000564,15,0
2024-01-08 11:10:00+05:30,1303.7,2024-01-08 11:45:00+05:30,1299.7889,stop_loss,-0.30000000000000254,-3.911100000000033,7,0
2024-01-08 11:50:00+05:30,1290.2,2024-01-08 13:30:00+05:30,1294.8,max_holding,0.3565338707177111,4.599999999999909,20,1
2024-01-08 13:40:00+05:30,1292.4,2024-01-08 15:15:00+05:30,1292.4,eod,0.0,0.0,19,0
2024-01-09 09:15:00+05:30,1300.3,2024-01-09 09:35:00+05:30,1296.3990999999999,stop_loss,-0.3000000000000071,-3.9009000000000924,4,0
2024-01-09 09:40:00+05:30,1297.0,2024-01-09 11:20:00+05:30,1296.35,max_holding,-0.050115651503476556,-0.650000000000091,20,0
2024-01-09 11:50:00+05:30,1297.6,2024-01-09 13:30:00+05:30,1301.4,max_holding,0.2928483353884234,3.800000000000182,20,1
2024-01-09 14:05:00+05:30,1298.0,2024-01-09 14:25:00+05:30,1294.106,stop_loss,-0.30000000000000043,-3.8940000000000055,4,0
2024-01-10 09:15:00+05:30,1295.75,2024-01-10 09:25:00+05:30,1291.86275,stop_loss,-0.2999999999999996,-3.8872499999999945,2,0
2024-01-10 09:30:00+05:30,1292.75,2024-01-10 11:10:00+05:30,1295.2,max_holding,0.18951846838136108,2.4500000000000455,20,1
2024-01-10 14:00:00+05:30,1297.9,2024-01-10 14:35:00+05:30,1304.3895,profit_target,0.4999999999999928,6.489499999999907,7,1
2024-01-11 09:15:00+05:30,1337.4,2024-01-11 09:35:00+05:30,1344.087,profit_target,0.4999999999999924,6.686999999999898,4,1
2024-01-11 09:40:00+05:30,1342.4,2024-01-11 10:15:00+05:30,1338.3728,stop_loss,-0.2999999999999995,-4.0271999999999935,7,0
2024-01-11 10:25:00+05:30,1335.1,2024-01-11 12:05:00+05:30,1340.15,max_holding,0.3782488203130988,5.050000000000182,20,1
2024-01-11 12:10:00+05:30,1337.95,2024-01-11 13:10:00+05:30,1344.6397499999998,profit_target,0.4999999999999833,6.689749999999776,12,1
2024-01-11 13:15:00+05:30,1345.3,2024-01-11 13:50:00+05:30,1352.0264999999997,profit_target,0.4999999999999821,6.72649999999976,7,1
2024-01-11 13:55:00+05:30,1352.8,2024-01-11 14:10:00+05:30,1348.7416,stop_loss,-0.29999999999999205,-4.058399999999892,3,0
2024-01-11 14:15:00+05:30,1352.4,2024-01-11 14:20:00+05:30,1359.162,profit_target,0.4999999999999958,6.761999999999944,1,1
2024-01-11 14:25:00+05:30,1359.2,2024-01-11 15:15:00+05:30,1361.1,eod,0.13978811065331545,1.8999999999998636,10,1
2024-01-12 09:15:00+05:30,1350.7,2024-01-12 09:25:00+05:30,1346.6479,stop_loss,-0.3000000000000081,-4.0521000000001095,2,0
2024-01-12 09:30:00+05:30,1347.35,2024-01-12 10:00:00+05:30,1354.0867499999997,profit_target,0.49999999999998535,6.736749999999802,6,1
2024-01-12 10:05:00+05:30,1358.0,2024-01-12 10:55:00+05:30,1364.79,profit_target,0.49999999999999734,6.789999999999964,10,1
2024-01-12 11:00:00+05:30,1364.8,2024-01-12 12:40:00+05:30,1369.4,max_holding,0.3370457209847697,4.600000000000136,20,1
2024-01-12 12:45:00+05:30,1370.5,2024-01-12 14:25:00+05:30,1370.7,max_holding,0.014593214155421048,0.20000000000004547,20,1
2024-01-15 09:15:00+05:30,1376.95,2024-01-15 09:30:00+05:30,1372.81915,stop_loss,-0.30000000000000066,-4.1308500000000095,3,0
2024-01-15 09:35:00+05:30,1373.45,2024-01-15 09:50:00+05:30,1369.3296500000001,stop_loss,-0.29999999999999394,-4.120349999999917,3,0
2024-01-15 09:55:00+05:30,1368.0,2024-01-15 10:10:00+05:30,1374.84,profit_target,0.499999999999994,6.839999999999918,3,1
2024-01-15 10:15:00+05:30,1374.95,2024-01-15 11:20:00+05:30,1381.82475,profit_target,0.4999999999999963,6.874749999999949,13,1
2024-01-15 11:25:00+05:30,1386.2,2024-01-15 12:25:00+05:30,1382.0414,stop_loss,-0.29999999999999843,-4.1585999999999785,12,0
2024-01-15 13:05:00+05:30,1384.9,2024-01-15 14:45:00+05:30,1387.05,max_holding,0.15524586612750838,2.1499999999998636,20,1
2024-01-16 09:15:00+05:30,1389.05,2024-01-16 09:20:00+05:30,1384.88285,stop_loss,-0.29999999999999943,-4.167149999999992,1,0
2024-01-16 09:25:00+05:30,1385.45,2024-01-16 09:45:00+05:30,1392.37725,profit_target,0.499999999999997,6.927249999999958,4,1
2024-01-16 09:50:00+05:30,1392.1,2024-01-16 10:00:00+05:30,1387.9236999999998,stop_loss,-0.300000000000006,-4.176300000000083,2,0
2024-01-16 10:05:00+05:30,1388.75,2024-01-16 10:45:00+05:30,1395.69375,profit_target,0.4999999999999934,6.943749999999909,8,1
2024-01-16 10:50:00+05:30,1392.9,2024-01-16 12:05:00+05:30,1388.7213000000002,stop_loss,-0.2999999999999953,-4.178699999999935,15,0
2024-01-16 12:10:00+05:30,1391.1,2024-01-16 12:50:00+05:30,1386.9267,stop_loss,-0.2999999999999947,-4.1732999999999265,8,0
2024-01-16 12:55:00+05:30,1387.25,2024-01-16 13:15:00+05:30,1383.08825,stop_loss,-0.2999999999999988,-4.161749999999984,4,0
2024-01-16 13:25:00+05:30,1382.5,2024-01-16 13:35:00+05:30,1378.3525,stop_loss,-0.30000000000000265,-4.147500000000036,2,0
2024-01-16 13:40:00+05:30,1382.9,2024-01-16 14:35:00+05:30,1378.7513000000001,stop_loss,-0.29999999999999727,-4.1486999999999625,11,0
2024-01-17 09:15:00+05:30,1374.9,2024-01-17 09:30:00+05:30,1381.7745,profit_target,0.49999999999999256,6.874499999999898,3,1
2024-01-17 09:35:00+05:30,1382.25,2024-01-17 09:45:00+05:30,1378.10325,stop_loss,-0.30000000000000804,-4.146750000000111,2,0
2024-01-17 09:50:00+05:30,1376.55,2024-01-17 09:55:00+05:30,1372.4203499999999,stop_loss,-0.3000000000000061,-4.129650000000083,1,0
2024-01-17 10:00:00+05:30,1375.9,2024-01-17 10:05:00+05:30,1371.7723,stop_loss,-0.3000000000000003,-4.127700000000004,1,0
2024-01-17 10:10:00+05:30,1370.3,2024-01-17 11:50:00+05:30,1370.2,max_holding,-0.007297672042611767,-0.09999999999990905,20,0
2024-01-17 12:00:00+05:30,1368.85,2024-01-17 13:25:00+05:30,1364.74345,stop_loss,-0.2999999999999978,-4.10654999999997,17,0
2024-01-17 13:35:00+05:30,1363.2,2024-01-17 14:25:00+05:30,1359.1104,stop_loss,-0.3000000000000014,-4.0896000000000186,10,0
2024-01-18 09:15:00+05:30,1368.6,2024-01-18 09:30:00+05:30,1364.4941999999999,stop_loss,-0.3000000000000033,-4.105800000000045,3,0
2024-01-18 09:35:00+05:30,1360.35,2024-01-18 09:45:00+05:30,1356.26895,stop_loss,-0.3000000000000004,-4.081050000000005,2,0
2024-01-18 09:50:00+05:30,1358.6,2024-01-18 09:55:00+05:30,1354.5241999999998,stop_loss,-0.3000000000000053,-4.075800000000072,1,0
2024-01-18 10:00:00+05:30,1353.7,2024-01-18 11:10:00+05:30,1360.4685,profit_target,0.4999999999999929,6.768499999999904,14,1
2024-01-18 11:15:00+05:30,1359.6,2024-01-18 12:30:00+05:30,1355.5212,stop_loss,-0.3000000000000001,-4.078800000000001,15,0
2024-01-18 12:35:00+05:30,1356.1,2024-01-18 13:25:00+05:30,1362.8804999999998,profit_target,0.49999999999998873,6.780499999999847,10,1
2024-01-18 13:30:00+05:30,1364.4,2024-01-18 15:10:00+05:30,1367.55,max_holding,0.2308707124010454,3.1499999999998636,20,1
2024-01-19 09:15:00+05:30,1372.5,2024-01-19 09:30:00+05:30,1368.3825,stop_loss,-0.30000000000000465,-4.117500000000064,3,0
2024-01-19 09:35:00+05:30,1368.2,2024-01-19 09:40:00+05:30,1364.0954000000002,stop_loss,-0.29999999999999205,-4.104599999999891,1,0
2024-01-19 09:45:00+05:30,1364.1,2024-01-19 11:20:00+05:30,1360.0076999999999,stop_loss,-0.3000000000000017,-4.092300000000023,19,0
2024-01-19 11:25:00+05:30,1360.75,2024-01-19 13:05:00+05:30,1362.7,max_holding,0.14330332537204082,1.9500000000000455,20,1
2024-01-19 13:15:00+05:30,1365.35,2024-01-19 14:55:00+05:30,1368.55,max_holding,0.2343721390119783,3.2000000000000455,20,1
2024-01-20 09:15:00+05:30,1362.9,2024-01-20 09:20:00+05:30,1369.7145,profit_target,0.49999999999999645,6.814499999999953,1,1
2024-01-20 09:25:00+05:30,1367.2,2024-01-20 10:00:00+05:30,1363.0984,stop_loss,-0.2999999999999972,-4.101599999999962,7,0
2024-01-20 10:05:00+05:30,1362.9,2024-01-20 10:30:00+05:30,1369.7145,profit_target,0.49999999999999645,6.814499999999953,5,1
2024-01-20 10:35:00+05:30,1371.7,2024-01-20 10:45:00+05:30,1378.5584999999999,profit_target,0.499999999999987,6.858499999999822,2,1
2024-01-20 10:50:00+05:30,1377.0,2024-01-20 11:00:00+05:30,1372.869,stop_loss,-0.3000000000000062,-4.1310000000000855,2,0
2024-01-20 11:05:00+05:30,1375.85,2024-01-20 11:15:00+05:30,1371.72245,stop_loss,-0.2999999999999948,-4.127549999999928,2,0
2024-01-20 11:20:00+05:30,1371.7,2024-01-20 11:50:00+05:30,1367.5849,stop_loss,-0.2999999999999988,-4.115099999999984,6,0
2024-01-20 12:00:00+05:30,1372.0,2024-01-20 13:30:00+05:30,1367.884,stop_loss,-0.29999999999999893,-4.1159999999999854,18,0
2024-01-20 13:40:00+05:30,1363.5,2024-01-20 14:20:00+05:30,1359.4095,stop_loss,-0.3000000000000015,-4.09050000000002,8,0
2024-01-20 14:25:00+05:30,1360.2,2024-01-20 14:40:00+05:30,1356.1194,stop_loss,-0.30000000000000027,-4.080600000000004,3,0
2024-01-23 09:15:00+05:30,1367.9,2024-01-23 09:25:00+05:30,1363.7963,stop_loss,-0.30000000000000854,-4.103700000000117,2,0
2024-01-23 09:30:00+05:30,1361.0,2024-01-23 10:05:00+05:30,1356.917,stop_loss,-0.30000000000000615,-4.083000000000084,7,0
2024-01-23 10:10:00+05:30,1356.3,2024-01-23 10:15:00+05:30,1352.2311,stop_loss,-0.29999999999999893,-4.068899999999985,1,0
2024-01-23 10:20:00+05:30,1347.9,2024-01-23 10:30:00+05:30,1343.8563000000001,stop_loss,-0.2999999999999958,-4.043699999999944,2,0
2024-01-23 10:35:00+05:30,1340.9,2024-01-23 10:50:00+05:30,1336.8773,stop_loss,-0.299999999999999,-4.022699999999986,3,0
2024-01-23 10:55:00+05:30,1339.5,2024-01-23 11:00:00+05:30,1335.4815,stop_loss,-0.29999999999999283,-4.018499999999904,1,0
2024-01-23 11:05:00+05:30,1338.1,2024-01-23 11:30:00+05:30,1334.0856999999999,stop_loss,-0.30000000000000365,-4.014300000000048,5,0
2024-01-23 11:35:00+05:30,1333.1,2024-01-23 11:55:00+05:30,1329.1007,stop_loss,-0.29999999999999616,-3.9992999999999483,4,0
2024-01-23 12:05:00+05:30,1329.0,2024-01-23 12:45:00+05:30,1325.013,stop_loss,-0.30000000000000604,-3.98700000000008,8,0
2024-01-23 12:55:00+05:30,1326.0,2024-01-23 13:45:00+05:30,1332.6299999999999,profit_target,0.49999999999999106,6.629999999999882,10,1
2024-01-23 13:50:00+05:30,1329.45,2024-01-23 14:25:00+05:30,1325.46165,stop_loss,-0.30000000000000615,-3.988350000000082,7,0
2024-01-24 09:15:00+05:30,1327.45,2024-01-24 10:55:00+05:30,1329.0,max_holding,0.1167652265622023,1.5499999999999545,20,1
2024-01-24 11:25:00+05:30,1330.1,2024-01-24 11:30:00+05:30,1326.1097,stop_loss,-0.29999999999999505,-3.990299999999934,1,0
2024-01-24 11:35:00+05:30,1331.5,2024-01-24 12:25:00+05:30,1327.5055,stop_loss,-0.3000000000000012,-3.9945000000000164,10,0
2024-01-24 13:00:00+05:30,1333.0,2024-01-24 14:40:00+05:30,1339.665,profit_target,0.4999999999999972,6.664999999999964,20,1
2024-01-25 09:15:00+05:30,1342.1,2024-01-25 09:30:00+05:30,1348.8104999999998,profit_target,0.4999999999999934,6.710499999999911,3,1
2024-01-25 09:35:00+05:30,1346.2,2024-01-25 09:50:00+05:30,1342.1614,stop_loss,-0.3000000000000065,-4.038600000000088,3,0
2024-01-25 09:55:00+05:30,1340.9,2024-01-25 10:20:00+05:30,1336.8773,stop_loss,-0.299999999999999,-4.022699999999986,5,0
2024-01-25 10:30:00+05:30,1338.1,2024-01-25 11:35:00+05:30,1344.7904999999998,profit_target,0.4999999999999947,6.690499999999929,13,1
2024-01-25 11:40:00+05:30,1346.0,2024-01-25 11:50:00+05:30,1341.962,stop_loss,-0.3000000000000008,-4.038000000000011,2,0
2024-01-25 11:55:00+05:30,1346.0,2024-01-25 12:45:00+05:30,1341.962,stop_loss,-0.3000000000000008,-4.038000000000011,10,0
2024-01-25 12:55:00+05:30,1342.15,2024-01-25 14:00:00+05:30,1348.86075,profit_target,0.49999999999999717,6.710749999999962,13,1
2024-01-25 14:05:00+05:30,1352.5,2024-01-25 14:55:00+05:30,1348.4425,stop_loss,-0.29999999999999194,-4.057499999999891,10,0
2024-01-29 09:15:00+05:30,1366.5,2024-01-29 09:40:00+05:30,1373.3324999999998,profit_target,0.49999999999998207,6.832499999999754,5,1
2024-01-29 09:50:00+05:30,1375.05,2024-01-29 10:25:00+05:30,1381.9252499999998,profit_target,0.4999999999999872,6.875249999999824,7,1
2024-01-29 10:35:00+05:30,1388.0,2024-01-29 11:00:00+05:30,1394.9399999999998,profit_target,0.4999999999999875,6.939999999999827,5,1
2024-01-29 11:05:00+05:30,1393.55,2024-01-29 11:25:00+05:30,1400.5177499999998,profit_target,0.49999999999998546,6.967749999999796,4,1
2024-01-29 11:30:00+05:30,1399.0,2024-01-29 11:45:00+05:30,1405.995,profit_target,0.49999999999999223,6.994999999999891,3,1
2024-01-29 11:50:00+05:30,1409.3,2024-01-29 12:40:00+05:30,1416.3464999999999,profit_target,0.4999999999999946,7.046499999999924,10,1
2024-01-29 12:45:00+05:30,1421.55,2024-01-29 13:10:00+05:30,1428.6577499999999,profit_target,0.49999999999999273,7.107749999999896,5,1
2024-01-29 13:15:00+05:30,1426.7,2024-01-29 13:40:00+05:30,1433.8335,profit_target,0.49999999999999384,7.133499999999913,5,1
2024-01-29 13:45:00+05:30,1439.6,2024-01-29 13:55:00+05:30,1446.7979999999998,profit_target,0.4999999999999906,7.197999999999865,2,1
2024-01-29 14:00:00+05:30,1449.75,2024-01-29 14:05:00+05:30,1445.40075,stop_loss,-0.2999999999999989,-4.349249999999984,1,0
2024-01-29 14:10:00+05:30,1444.75,2024-01-29 14:25:00+05:30,1451.9737499999999,profit_target,0.49999999999999184,7.223749999999882,3,1
2024-01-30 09:15:00+05:30,1453.6,2024-01-30 09:20:00+05:30,1449.2392,stop_loss,-0.299999999999995,-4.3607999999999265,1,0
2024-01-30 09:25:00+05:30,1435.4,2024-01-30 09:40:00+05:30,1442.577,profit_target,0.4999999999999935,7.176999999999907,3,1
2024-01-30 09:45:00+05:30,1440.4,2024-01-30 09:50:00+05:30,1436.0788,stop_loss,-0.3000000000000062,-4.32120000000009,1,0
2024-01-30 09:55:00+05:30,1437.7,2024-01-30 10:20:00+05:30,1433.3869,stop_loss,-0.3000000000000053,-4.313100000000077,5,0
2024-01-30 10:25:00+05:30,1429.0,2024-01-30 10:50:00+05:30,1424.713,stop_loss,-0.30000000000000243,-4.287000000000035,5,0
2024-01-30 10:55:00+05:30,1424.5,2024-01-30 11:35:00+05:30,1431.6225,profit_target,0.49999999999999617,7.122499999999945,8,1
2024-01-30 11:40:00+05:30,1434.2,2024-01-30 11:55:00+05:30,1429.8974,stop_loss,-0.2999999999999989,-4.302599999999984,3,0
2024-01-30 12:00:00+05:30,1430.4,2024-01-30 12:40:00+05:30,1426.1088,stop_loss,-0.30000000000000815,-4.291200000000117,8,0
2024-01-30 12:45:00+05:30,1424.5,2024-01-30 14:25:00+05:30,1420.2265,stop_loss,-0.3000000000000009,-4.273500000000013,20,0
2024-01-31 09:15:00+05:30,1421.2,2024-01-31 09:20:00+05:30,1416.9364,stop_loss,-0.29999999999999977,-4.263599999999997,1,0
2024-01-31 09:25:00+05:30,1425.3,2024-01-31 09:30:00+05:30,1421.0240999999999,stop_loss,-0.3000000000000065,-4.275900000000092,1,0
